k,retriever,db_id,question,ground_truth_sql,generated_sql,exact_match,syntax_valid,execution_status,execution_match,latency_sec,input_tokens,output_tokens,total_tokens
5,semantic_bge-small-en-v1.5,cordis_temporary,Find the name of principal investigators in projects that started in 2014,SELECT T2.full_name FROM projects AS T1 join people as T2 on T1.principal_investigator = T2.unics_id WHERE T1.start_year = 2014,SELECT people.full_name FROM people JOIN projects ON people.unics_id = projects.principal_investigator WHERE projects.start_year = 2014;,False,True,Match,True,21.756460666656494,1891,200,2091
5,semantic_bge-small-en-v1.5,cordis_temporary,Show the full name of people being investigators in projects that began in 2014,SELECT T2.full_name FROM projects AS T1 join people as T2 on T1.principal_investigator = T2.unics_id WHERE T1.start_year = 2014,SELECT people.full_name FROM people JOIN projects ON people.unics_id = projects.principal_investigator WHERE projects.start_year = 2014;,False,True,Match,True,21.99956965446472,1881,200,2081
5,semantic_bge-small-en-v1.5,cordis_temporary,Find projects whose subject area is “Mathematics and Statistics”,SELECT t1.title FROM projects AS T1 join project_subject_areas as psa on T1.unics_id = psa.project join subject_areas as sa on psa.subject_area = sa.code WHERE sa.title = 'Mathematics and Statistics',SELECT projects.title FROM projects JOIN project_subject_areas ON projects.unics_id = project_subject_areas.project JOIN subject_areas ON project_subject_areas.subject_area = subject_areas.code WHERE subject_areas.description = 'Mathematics and Statistics';,False,True,Shape Mismatch,False,21.554823398590088,1867,200,2067
5,semantic_bge-small-en-v1.5,cordis_temporary,Show the acronym and subject area description of projects with subject area “Mathematics and Statistics”,"SELECT t1.acronym, sa.description FROM projects AS T1 join project_subject_areas as psa on T1.unics_id = psa.project join subject_areas as sa on psa.subject_area = sa.code WHERE sa.title = 'Mathematics and Statistics'","SELECT projects.acronym, subject_areas.description FROM projects JOIN project_subject_areas ON projects.unics_id = project_subject_areas.project JOIN subject_areas ON project_subject_areas.subject_area = subject_areas.code WHERE subject_areas.description = 'Mathematics and Statistics';",False,True,Shape Mismatch,False,22.916576385498047,1872,200,2072
5,semantic_bge-small-en-v1.5,cordis_temporary,Find all different topics of projects that ended in 2014,SELECT distinct t.title FROM projects AS T1 join project_topics as pt on T1.unics_id = pt.project join topics as t on pt.topic = t.code where t1.end_year = 2014,SELECT DISTINCT topics.title FROM topics JOIN project_topics ON topics.code = project_topics.topic JOIN projects ON project_topics.project = projects.unics_id WHERE projects.end_date = '2014-12-31';,False,True,Shape Mismatch,False,22.48134207725525,1933,200,2133
5,semantic_bge-small-en-v1.5,cordis_temporary,Find distinct titles of topics of projects that with end year 2014,SELECT distinct t.title FROM projects AS T1 join project_topics as pt on T1.unics_id = pt.project join topics as t on pt.topic = t.code where t1.end_year = 2014,SELECT DISTINCT topics.title FROM topics JOIN project_topics ON topics.code = project_topics.topic JOIN projects ON project_topics.project = projects.unics_id WHERE projects.end_year = 2014;,False,True,Match,True,21.696247577667236,1879,200,2079
5,semantic_bge-small-en-v1.5,cordis_temporary,Show the acronym of projects with a member from Greece,Select p.acronym from projects as p join project_members as pm on p.unics_id = pm.project join institutions as i on pm.institution_id = i.unics_id join countries as c on i.country_id = c.unics_id where c.country_name = 'Greece',SELECT projects.acronym FROM projects JOIN project_members ON projects.unics_id = project_members.project JOIN people ON project_members.member_role = people.unics_id WHERE people.country = 'Greece';,False,True,SQL Error: (psycopg2.errors.UndefinedFunction) operator does not exist: text = integer,False,21.254812240600586,1828,200,2028
5,semantic_bge-small-en-v1.5,cordis_temporary,Show names of institutions from France or Germany,Select i.institutions_name from institutions as i join countries as c on i.country_id = c.unics_id where c.country_name = 'France' or c.country_name = 'Germany',"SELECT institutions.institution_name FROM institutions JOIN countries ON institutions.country_id = countries.unics_id WHERE countries.country_name IN ('France', 'Germany');",False,True,SQL Error: (psycopg2.errors.UndefinedColumn) column institutions.institution_name does not exist,False,21.146196126937866,1809,200,2009
5,semantic_bge-small-en-v1.5,cordis_temporary,Show names of institutions which are not from France,Select i.institutions_name from institutions as i join countries as c on i.country_id = c.unics_id where c.country_name != 'France',SELECT institutions.institutions_name FROM institutions JOIN countries ON institutions.country_id = countries.unics_id WHERE countries.country_name != 'France';,False,True,Match,True,21.60982370376587,1845,200,2045
5,semantic_bge-small-en-v1.5,cordis_temporary,Count the projects that started in 2016,Select count(p.unics_id) from projects as p where start_year = 2016,SELECT count(*) FROM projects WHERE projects.start_year = 2016;,False,True,Match,True,20.703611612319946,1735,200,1935
5,semantic_bge-small-en-v1.5,cordis_temporary,Show the title of the project with the highest total cost,Select p.title from projects as p where total_cost = (select max(p2.total_cost) from projects as p2),SELECT projects.title FROM projects ORDER BY projects.total_cost DESC LIMIT 1;,False,True,Match,True,20.9803307056427,1772,200,1972
5,semantic_bge-small-en-v1.5,cordis_temporary,Show the name of members in projects costing less than the average project cost.,SELECT T1.member_name FROM project_members AS T1 JOIN projects AS T2 ON T1.project = T2.unics_id WHERE T2.total_cost < (SELECT AVG(T23.total_cost) FROM projects AS T23),SELECT project_members.member_short_name FROM project_members JOIN projects ON project_members.project = projects.unics_id WHERE projects.total_cost < (SELECT AVG(total_cost) FROM projects);,False,True,Value Mismatch,False,21.27944326400757,1848,200,2048
5,semantic_bge-small-en-v1.5,cordis_temporary,Find the id of projects with at least 100 members,select p.unics_id from projects as p join project_members as pm on p.unics_id = pm.project group by p.unics_id having count(p.unics_id) >= 100,SELECT projects.unics_id FROM projects JOIN project_members ON projects.unics_id = project_members.project WHERE (SELECT count(*) FROM project_members WHERE project_members.project = projects.unics_id) >= 100;,False,True,Timeout (>5s),False,20.6467182636261,1733,200,1933
5,semantic_bge-small-en-v1.5,cordis_temporary,Find the code and title of the funding scheme which funded the highest number of projects.,"select s.code, s.title from funding_schemes as s where s.code = (select s2.code from funding_schemes as s2 join projects as p on s2.code = p.ec_fund_scheme group by s2.code order by count(*) desc LIMIT 1)",### Example;,False,True,"SQL Error: (psycopg2.errors.SyntaxError) syntax error at or near ""###""",False,21.135546922683716,1793,200,1993
5,semantic_bge-small-en-v1.5,cordis_temporary,Show the total costs of all projects,SELECT sum(total_cost) FROM projects,SELECT projects.total_cost FROM projects;,False,True,Shape Mismatch,False,21.864643573760986,1860,200,2060
5,semantic_bge-small-en-v1.5,cordis_temporary,Show me the title of projects which have an end year and a start year after 2006,select title from projects where start_year > 2006 and end_year > 2006,SELECT title FROM projects WHERE end_year > 2006 AND start_year > 2006;,False,True,Match,True,22.487136840820312,1830,200,2030
5,semantic_bge-small-en-v1.5,cordis_temporary,Find the projects which lasted the longest and have an end year and a start year,"select title, end_year - start_year from projects order by end_year - start_year desc limit 1",SELECT projects.title FROM projects WHERE projects.start_year IS NOT NULL AND projects.end_year IS NOT NULL ORDER BY projects.end_year - projects.start_year DESC LIMIT 1;,False,True,Shape Mismatch,False,21.046593189239502,1805,200,2005
5,semantic_bge-small-en-v1.5,cordis_temporary,Show me topic titles which starts with 'Raw materials',select title from topics where title like 'Raw materials%',SELECT topics.title FROM topics WHERE topics.title LIKE 'Raw materials%';,False,True,Match,True,21.064392566680908,1793,200,1993
5,semantic_bge-small-en-v1.5,cordis_temporary,Show me topic titles which contain the word 'climate',select title from topics where title like '%climate%',SELECT topics.title FROM topics WHERE topics.title LIKE '%climate%';,False,True,Match,True,21.143908500671387,1777,200,1977
5,semantic_bge-small-en-v1.5,cordis_temporary,Show me the number of projects where Thomas Bell was principal investigator,select count(*) from projects as p join people as peep on p.principal_investigator = peep.unics_id where peep.full_name = 'Thomas Bell',SELECT count(*) FROM projects JOIN people ON projects.principal_investigator = people.unics_id WHERE people.full_name = 'Thomas Bell';,False,True,Match,True,21.204344987869263,1849,200,2049
5,semantic_bge-small-en-v1.5,cordis_temporary,Show me the all different names of people,select distinct full_name from people,SELECT people.full_name FROM people;,False,True,Shape Mismatch,False,20.46468997001648,1700,200,1900
5,semantic_bge-small-en-v1.5,cordis_temporary,Find the acronym of projects which have total costs between 100000 and 200000,select p.acronym from projects as p where p.total_cost between 100000 and 200000,SELECT projects.acronym FROM projects WHERE projects.total_cost BETWEEN 100000 AND 200000;,False,True,Match,True,22.382288455963135,1926,200,2126
5,semantic_bge-small-en-v1.5,cordis_temporary,Show the title of projects with costs higher than 1000000,select p.title from projects as p where p.total_cost > 1000000,SELECT projects.title FROM projects WHERE projects.total_cost > 1000000;,False,True,Match,True,20.97943615913391,1775,200,1975
5,semantic_bge-small-en-v1.5,cordis_temporary,Show the title of projects with costs higher than a million,select p.title from projects as p where p.total_cost > 1000000,SELECT projects.title FROM projects WHERE projects.total_cost > 1000000.0;,False,True,Match,True,20.896042346954346,1780,200,1980
5,semantic_bge-small-en-v1.5,cordis_temporary,Show the project title and member name where the member has a partner role ,"select title, member_name from projects as p join project_members as pm on p.unics_id = pm.project join project_member_roles as pmr on pm.member_role = pmr.code where pmr.code = 'partner'",## Your task:Generate a single SQL query that answers the following;,False,True,"SQL Error: (psycopg2.errors.SyntaxError) syntax error at or near ""##""",False,21.177300453186035,1821,200,2021
5,semantic_bge-small-en-v1.5,cordis_temporary,What different research domains do exist?,select distinct description from erc_research_domains,"SELECT erc_research_domains.description, count(*) FROM erc_research_domains GROUP BY erc_research_domains.description;",False,True,Shape Mismatch,False,20.71705174446106,1735,200,1935
5,semantic_bge-small-en-v1.5,cordis_temporary,Show me the country name of all institutes.,select c.country_name from countries as c join institutions as i on c.unics_id = i.country_id,SELECT countries.country_name FROM countries JOIN institutions ON countries.unics_id = institutions.country_id;,False,True,Match,True,20.912926197052002,1786,200,1986
5,semantic_bge-small-en-v1.5,cordis_temporary,Show me the country of all institutes.,select c.country_name from countries as c join institutions as i on c.unics_id = i.country_id,SELECT countries.country_name FROM countries JOIN institutions ON countries.unics_id = institutions.country_id;,False,True,Match,True,21.276586771011353,1797,200,1997
5,semantic_bge-small-en-v1.5,cordis_temporary,What is the country code 2 and country code 3 for Andorra?,"select country_code2, country_code3 from countries where country_name = 'Andorra'","SELECT countries.country_code2, countries.geocode_country_code FROM countries WHERE countries.country_name = 'Andorra';",False,True,Value Mismatch,False,20.335203647613525,1728,200,1928
5,semantic_bge-small-en-v1.5,cordis_temporary,Find the code of the funding scheme for Framework Partnership Agreement,select code from funding_schemes where title = 'Framework Partnership Agreement',SELECT funding_schemes.code FROM funding_schemes WHERE funding_schemes.title = 'Framework Partnership Agreement';,False,True,Match,True,20.786311864852905,1781,200,1981
5,semantic_bge-small-en-v1.5,cordis_temporary,Show me the full title of the program which is called 'Transport' in short.,select title from programmes where short_name = 'Transport',SELECT programmes.title FROM programmes WHERE programmes.short_name = 'Transport';,False,True,Match,True,21.13457179069519,1849,200,2049
5,semantic_bge-small-en-v1.5,cordis_temporary,Find member name and role code of project members in project with acronym GTBB,"select pm.member_name, pr.code from project_members as pm join projects as p on pm.project = p.unics_id join project_member_roles as pr on pm.member_role = pr.code where p.acronym = 'GTBB'","## Your task:Generate a single SQL query that retrieves the full names of all people who are the principal investigator of projects with the acronym 'GTBB'.

SQL: SELECT people.full_name FROM people JOIN projects ON people.unics_id = projects.principal_investigator WHERE projects.acronym = 'GTBB';",False,False,"SQL Error: (psycopg2.errors.SyntaxError) syntax error at or near ""##""",False,13.03349494934082,1829,83,1912
5,semantic_bge-small-en-v1.5,cordis_temporary,Find member name and role code of project members in project GTBB,"select pm.member_name, pr.code from project_members as pm join projects as p on pm.project = p.unics_id join project_member_roles as pr on pm.member_role = pr.code where p.acronym = 'GTBB'",### Example;,False,True,"SQL Error: (psycopg2.errors.SyntaxError) syntax error at or near ""###""",False,21.256486892700195,1847,200,2047
5,semantic_bge-small-en-v1.5,cordis_temporary,Show titles of programmes which have FP7 as parent program,select title from programmes where parent = 'FP7',SELECT programmes.title FROM programmes JOIN project_programmes ON programmes.code = project_programmes.programme WHERE project_programmes.programme = (SELECT ec_framework_programs.ec_framework_program_name FROM ec_framework_programs WHERE ec_framework_programs.ec_framework_program_name = 'FP7');,False,True,Shape Mismatch,False,20.928569316864014,1806,200,2006
5,semantic_bge-small-en-v1.5,cordis_temporary,Show titles of programmes which have program with code FP7 as parent program,select title from programmes where parent = 'FP7',SELECT programmes.title FROM programmes JOIN project_programmes ON programmes.code = project_programmes.programme WHERE project_programmes.programme = (SELECT ec_framework_programs.ec_framework_program_name FROM ec_framework_programs WHERE ec_framework_programs.ec_framework_program_name = 'FP7');,False,True,Shape Mismatch,False,21.190651178359985,1809,200,2009
5,semantic_bge-small-en-v1.5,cordis_temporary,Get panel descriptions from research domain Life Sciences,select p.description from erc_panels as p join erc_research_domains as erd on p.part_of = erd.code where erd.description = 'Life Sciences',SELECT erc_research_domains.description FROM erc_research_domains JOIN erc_panels ON erc_research_domains.code = erc_panels.part_of WHERE erc_research_domains.description = 'Life Sciences';,False,True,Value Mismatch,False,21.197132349014282,1850,200,2050
5,semantic_bge-small-en-v1.5,cordis_temporary,Get panel descriptions from research domain life sciences,select p.description from erc_panels as p join erc_research_domains as erd on p.part_of = erd.code where erd.description = 'Life Sciences',SELECT erc_research_domains.description FROM erc_research_domains JOIN erc_panels ON erc_research_domains.code = erc_panels.part_of WHERE erc_research_domains.description = 'Life Sciences';,False,True,Value Mismatch,False,21.40574598312378,1850,200,2050
5,semantic_bge-small-en-v1.5,cordis_temporary,Find project members of type Research Organisations,select member_name from project_members as mb join activity_types as a on a.code = mb.activity_type where a.description = 'Research Organisations',SELECT project_members.member_name FROM project_members WHERE project_members.member_role = 'Research Organisations';,False,True,Shape Mismatch,False,21.202836275100708,1831,200,2031
5,semantic_bge-small-en-v1.5,cordis_temporary,Get names of project members who's activity type description is Research Organisations,select member_name from project_members as mb join activity_types as a on a.code = mb.activity_type where a.description = 'Research Organisations',SELECT project_members.member_name FROM project_members JOIN activity_types ON project_members.activity_type = activity_types.code WHERE activity_types.description = 'Research Organisations';,False,True,Match,True,21.4683780670166,1845,200,2045
5,semantic_bge-small-en-v1.5,cordis_temporary,What is the objective of DEEPCARBON?,select objective from projects where acronym = 'DEEPCARBON',SELECT projects.objective FROM projects WHERE projects.title = 'DEEPCARBON';,False,True,Shape Mismatch,False,21.497251987457275,1873,200,2073
5,semantic_bge-small-en-v1.5,cordis_temporary,What is the objective of the project with acronym DEEPCARBON?,select objective from projects where acronym = 'DEEPCARBON',SELECT projects.objective FROM projects WHERE projects.acronym = 'DEEPCARBON';,False,True,Match,True,22.503790140151978,1911,200,2111
5,semantic_bge-small-en-v1.5,cordis_temporary,Get the title of projects having the term 'carbon capturing' in it's objective.,select title from projects where objective like '%carbon capturing%',SELECT projects.title FROM projects WHERE projects.objective LIKE '%carbon capturing%';,False,True,Match,True,20.769100427627563,1758,200,1958
5,semantic_bge-small-en-v1.5,cordis_temporary,How many projects have an objective which contains 'carbon capturing'?,select count(*) from projects where objective like '%carbon capturing%',SELECT count(*) FROM projects WHERE projects.objective LIKE '%carbon capturing%';,False,True,Match,True,20.228795528411865,1706,200,1906
5,semantic_bge-small-en-v1.5,cordis_temporary,Show all names of institutions from France except institutions from the territorial region of Paris,select i.institutions_name from institutions as i join countries as c on c.unics_id = i.country_id where country_name = 'France' except select i.institutions_name from institutions as i join countries as c on c.unics_id = i.country_id join eu_territorial_units as etu on i.geocode_regions_3 = etu.geocode_regions where country_name = 'France' and etu.description = 'Paris',SELECT institutions.institutions_name FROM institutions JOIN countries ON institutions.country_id = countries.unics_id WHERE countries.country_code2 = 'FR' AND countries.geocode_regions_3 != 'Paris';,False,True,SQL Error: (psycopg2.errors.UndefinedColumn) column countries.geocode_regions_3 does not exist,False,20.83812928199768,1783,200,1983
5,semantic_bge-small-en-v1.5,cordis_temporary,Show institutions from France except the ones from Paris,select i.institutions_name from institutions as i join countries as c on c.unics_id = i.country_id where country_name = 'France' except select i.institutions_name from institutions as i join countries as c on c.unics_id = i.country_id join eu_territorial_units as etu on i.geocode_regions_3 = etu.geocode_regions where country_name = 'France' and etu.description = 'Paris',SELECT institutions.institutions_name FROM institutions JOIN countries ON institutions.country_id = countries.unics_id WHERE countries.country_name != 'Paris' AND countries.country_code2 = 'FR';,False,True,Shape Mismatch,False,21.198755025863647,1839,200,2039
5,semantic_bge-small-en-v1.5,cordis_temporary,Which institutions have never been project coordinators,SELECT distinct member_name from project_members WHERE member_name NOT in (SELECT member_name from project_members where member_role = 'coordinator'),SELECT DISTINCT institutions.institution_id FROM institutions JOIN project_members ON institutions.unics_id = project_members.institution_id WHERE project_members.member_role != 'coordinator';,False,True,SQL Error: (psycopg2.errors.UndefinedColumn) column institutions.institution_id does not exist,False,21.615306854248047,1860,200,2060
5,semantic_bge-small-en-v1.5,cordis_temporary,Show all of the instituions that have never coordinated a project,SELECT distinct member_name from project_members WHERE member_name NOT in (SELECT member_name from project_members where member_role = 'coordinator'),## Your task:Generate a single SQL query that answers the following;,False,True,"SQL Error: (psycopg2.errors.SyntaxError) syntax error at or near ""##""",False,16.84064269065857,1937,128,2065
5,semantic_bge-small-en-v1.5,cordis_temporary,Show all of the names of people who have worked on multiple projects,"SELECT t1.full_name, count(p.title) FROM people as t1 join projects as p on t1.unics_id = p.principal_investigator group by t1.full_name HAVING count(p.title) > 1",SELECT people.full_name FROM people JOIN projects ON people.unics_id = projects.principal_investigator GROUP BY people.full_name HAVING COUNT(projects.unics_id) > 1;,False,True,Shape Mismatch,False,21.182286500930786,1811,200,2011
5,semantic_bge-small-en-v1.5,cordis_temporary,Which people have worked on more than one project,"SELECT t1.full_name, count(p.title) FROM people as t1 join projects as p on t1.unics_id = p.principal_investigator group by t1.full_name HAVING count(p.title) > 1","SELECT people.full_name, count(*) FROM project_members JOIN people ON project_members.principal_investigator = people.unics_id GROUP BY people.full_name HAVING count(*) > 1;",False,True,SQL Error: (psycopg2.errors.UndefinedColumn) column project_members.principal_investigator does not exist,False,20.399672746658325,1709,200,1909
5,semantic_bge-small-en-v1.5,cordis_temporary,What is the title of the subject area that has been granted the most funding,"SELECT t1.title, MAX(t3.ec_max_contribution) from subject_areas as t1 join project_subject_areas as t2 on t1.code = t2.subject_area join projects as t3 on t2.project = t3.unics_id  group by t1.title order by  MAX(t3.ec_max_contribution) DESC LIMIT 1","SELECT subject_areas.title, SUM(projects.total_cost) AS total_funding FROM subject_areas JOIN project_subject_areas ON subject_areas.code = project_subject_areas.subject_area JOIN projects ON project_subject_areas.project = projects.unics_id GROUP BY subject_areas.title ORDER BY total_funding DESC LIMIT 1;",False,True,Value Mismatch,False,22.60563039779663,1857,200,2057
5,semantic_bge-small-en-v1.5,cordis_temporary,Which subject area has recieved the highest funding contribution?,"SELECT t1.title, MAX(t3.ec_max_contribution) from subject_areas as t1 join project_subject_areas as t2 on t1.code = t2.subject_area join projects as t3 on t2.project = t3.unics_id  group by t1.title order by  MAX(t3.ec_max_contribution) DESC LIMIT 1",SELECT subject_areas.description FROM subject_areas JOIN project_subject_areas ON subject_areas.code = project_subject_areas.subject_area JOIN projects ON project_subject_areas.project = projects.unics_id ORDER BY projects.ec_max_contribution DESC LIMIT 1;,False,True,Shape Mismatch,False,21.933783292770386,1918,200,2118
5,semantic_bge-small-en-v1.5,cordis_temporary,Which subject area has recieved the least funding contribution,"SELECT t1.title, MIN(t3.ec_max_contribution) from subject_areas as t1 join project_subject_areas as t2 on t1.code = t2.subject_area join projects as t3 on t2.project = t3.unics_id  group by t1.title order by  MIN(t3.ec_max_contribution) DESC LIMIT 1","SELECT subject_areas.title, SUM(projects.ec_max_contribution) as total_contribution FROM subject_areas JOIN project_subject_areas ON subject_areas.code = project_subject_areas.subject_area JOIN projects ON project_subject_areas.project = projects.unics_id GROUP BY subject_areas.title ORDER BY total_contribution ASC LIMIT 1;",False,True,Value Mismatch,False,23.233653783798218,1973,200,2173
5,semantic_bge-small-en-v1.5,cordis_temporary,What is the title of the subject area that has been granted the least amount of funding,"SELECT t1.title, MIN(t3.ec_max_contribution) from subject_areas as t1 join project_subject_areas as t2 on t1.code = t2.subject_area join projects as t3 on t2.project = t3.unics_id  group by t1.title order by  MIN(t3.ec_max_contribution) DESC LIMIT 1",SELECT subject_areas.title FROM subject_areas JOIN project_subject_areas ON subject_areas.code = project_subject_areas.subject_area JOIN projects ON project_subject_areas.project = projects.unics_id ORDER BY projects.total_cost ASC LIMIT 1;,False,True,Shape Mismatch,False,21.242817163467407,1834,200,2034
5,semantic_bge-small-en-v1.5,cordis_temporary,Which institution has participated in the most projects,"Select i.institutions_name, Count(distinct project) From project_members join institutions as i on project_members.institution_id = i.unics_id GROUP BY i.institutions_name order by count(distinct project) desc limit 1","SELECT institutions.institutions_name, count(*) FROM project_members JOIN institutions ON project_members.institution_id = institutions.unics_id GROUP BY institutions.institutions_name ORDER BY count(*) DESC LIMIT 1;",False,True,Value Mismatch,False,20.92726469039917,1735,200,1935
5,semantic_bge-small-en-v1.5,cordis_temporary,Show the institution that has been involved in the highest number of projects,"Select i.institutions_name, Count(distinct project) From project_members join institutions as i on project_members.institution_id = i.unics_id GROUP BY i.institutions_name order by count(distinct project) desc limit 1","## Your task:Generate an SQL query to find the top 3 countries with the most number of projects.

SQL: SELECT countries.country_name, COUNT(projects.unics_id) AS project_count FROM countries JOIN projects ON countries.unics_id = projects.country_id GROUP BY countries.country_name ORDER BY project_count DESC LIMIT 3;",False,False,"SQL Error: (psycopg2.errors.SyntaxError) syntax error at or near ""##""",False,13.374716520309448,1655,87,1742
5,semantic_bge-small-en-v1.5,cordis_temporary,Which institution has participated in the fewest projects,"Select t2.institutions_name, Count(distinct project) From project_members as t1 join institutions as t2 on t1.institution_id = t2.unics_id GROUP BY t2.institutions_name order by count(distinct project) asc limit 1","SELECT institutions.unics_id, COUNT(project_members.project) AS project_count FROM institutions JOIN project_members ON institutions.unics_id = project_members.institution_id GROUP BY institutions.unics_id ORDER BY project_count ASC LIMIT 1;",False,True,Value Mismatch,False,21.776777505874634,1873,200,2073
5,semantic_bge-small-en-v1.5,cordis_temporary,Show the institution that has been involved in the least amount of projects,"Select t2.institutions_name, Count(distinct project) From project_members as t1 join institutions as t2 on t1.institution_id = t2.unics_id GROUP BY t2.institutions_name order by count(distinct project) asc limit 1","SELECT institutions.institution_id, count(*) FROM project_members JOIN projects ON project_members.project = projects.unics_id JOIN institutions ON project_members.institution_id = institutions.unics_id GROUP BY institutions.institution_id ORDER BY count ASC LIMIT 1;",False,True,SQL Error: (psycopg2.errors.UndefinedColumn) column institutions.institution_id does not exist,False,20.842230081558228,1775,200,1975
5,semantic_bge-small-en-v1.5,cordis_temporary,Which funding scheme provided the most funding,"SELECT t1.title, sum(ec_max_contribution) from funding_schemes as t1 join projects as t2 on t1.code = t2.ec_fund_scheme group by t1.title ORDER BY sum(ec_max_contribution) DESC LIMIT 1","SELECT funding_schemes.title, SUM(projects.total_cost) AS total_funding FROM projects JOIN funding_schemes ON projects.ec_fund_scheme = funding_schemes.code GROUP BY funding_schemes.title ORDER BY total_funding DESC LIMIT 1;",False,True,Value Mismatch,False,21.526004314422607,1706,200,1906
5,semantic_bge-small-en-v1.5,cordis_temporary,Which funding scheme provided the least funding,"SELECT t1.title, sum(ec_max_contribution) from funding_schemes as t1 join projects as t2 on t1.code = t2.ec_fund_scheme group by t1.title ORDER BY sum(ec_max_contribution) ASC LIMIT 1","SELECT funding_schemes.title, funding_schemes.total_cost FROM funding_schemes WHERE funding_schemes.total_cost = (SELECT MIN(funding_schemes.total_cost) FROM funding_schemes);",False,True,SQL Error: (psycopg2.errors.UndefinedColumn) column funding_schemes.total_cost does not exist,False,20.83189082145691,1777,200,1977
5,semantic_bge-small-en-v1.5,cordis_temporary,Show the industrial partners that have worked on projects and the amount of funding they have recieved in order from most to least,"SELECT t1.member_name, p.ec_max_contribution FROM project_members as t1 join activity_types as t2 on t1.activity_type = t2.code join projects as p on t1.project = p.unics_id WHERE t2.code = 'PRC' ORDER BY ec_max_contribution DESC","SELECT projects.ec_fund_scheme, projects.total_cost FROM projects JOIN project_members ON projects.unics_id = project_members.project ORDER BY projects.total_cost DESC;",False,True,Shape Mismatch,False,21.13619637489319,1852,200,2052
5,semantic_bge-small-en-v1.5,cordis_temporary,Show the amount of funding and corresponding list of industrial partners that have worked on projects in order from the most funding to the least funding,"SELECT t1.member_name, p.ec_max_contribution FROM project_members as t1 join activity_types as t2 on t1.activity_type = t2.code join projects as p on t1.project = p.unics_id WHERE t2.code = 'PRC' ORDER BY ec_max_contribution DESC","SELECT projects.ec_max_contribution, ARRAY_AGG(institutions.db_pedia_url ORDER BY projects.ec_max_contribution DESC) AS industrial_partners FROM projects JOIN project_members ON projects.unics_id = project_members.project JOIN institutions ON project_members.institution_id = institutions.unics_id GROUP BY projects.ec_max_contribution;",False,True,Shape Mismatch,False,20.91182565689087,1773,200,1973
5,semantic_bge-small-en-v1.5,cordis_temporary,Show the title and the start year of the most recent projects,"SELECT p.title, p.start_year from projects as p order by start_year DESC","SELECT projects.title, projects.start_year FROM projects ORDER BY projects.start_date DESC LIMIT 1;",False,True,Shape Mismatch,False,20.87102460861206,1786,200,1986
5,semantic_bge-small-en-v1.5,cordis_temporary,Which projects have started most recently?,"SELECT p.title, p.start_year from projects as p order by start_year DESC",SELECT projects.ec_call FROM projects ORDER BY projects.start_date DESC LIMIT 1;,False,True,Shape Mismatch,False,20.557164192199707,1717,200,1917
5,semantic_bge-small-en-v1.5,cordis_temporary,Show title and the starting year of the least recent projects,"SELECT p.title, p.start_year from projects as p order by start_year ASC","SELECT projects.title, projects.start_year FROM projects ORDER BY projects.start_date DESC LIMIT 1;",False,True,Shape Mismatch,False,20.787800073623657,1778,200,1978
5,semantic_bge-small-en-v1.5,cordis_temporary,Which projects have started the least recently?,"SELECT p.title, p.start_year from projects as p order by start_year ASC",SELECT projects.title FROM projects ORDER BY projects.start_date ASC LIMIT 1;,False,True,Shape Mismatch,False,20.762880563735962,1767,200,1967
5,semantic_bge-small-en-v1.5,cordis_temporary,What is the starting date of the first recorded project,SELECT p.start_date from projects as p order by start_date ASC,SELECT MIN(projects.start_date) FROM projects;,False,True,Shape Mismatch,False,20.828864097595215,1763,200,1963
5,semantic_bge-small-en-v1.5,cordis_temporary,On which date did the first project start?,SELECT p.start_date from projects as p order by start_date ASC,SELECT MIN(projects.start_date) FROM projects;,False,True,Shape Mismatch,False,20.71602439880371,1754,200,1954
5,semantic_bge-small-en-v1.5,cordis_temporary,Show the titles of all of the projects in the subject area of Climate change and Carbon cycle research,SELECT t3.title from subject_areas as t1 join project_subject_areas as t2 on t1.code = t2.subject_area join projects as t3 on t2.project = t3.unics_id WHERE t1.title = 'Climate change and Carbon cycle research',SELECT projects.title FROM projects JOIN project_subject_areas ON projects.unics_id = project_subject_areas.project WHERE project_subject_areas.subject_area = (SELECT subject_areas.code FROM subject_areas WHERE subject_areas.title = 'Climate change and Carbon cycle research');,False,True,Match,True,20.653151988983154,1770,200,1970
5,semantic_bge-small-en-v1.5,cordis_temporary,Show the titles of all of the projects that share the subject area code 'CCC,SELECT t3.title from subject_areas as t1 join project_subject_areas as t2 on t1.code = t2.subject_area join projects as t3 on t2.project = t3.unics_id WHERE t1.title = 'Climate change and Carbon cycle research',SELECT projects.title FROM projects JOIN project_subject_areas ON projects.unics_id = project_subject_areas.project JOIN subject_areas ON project_subject_areas.subject_area = subject_areas.code WHERE subject_areas.code = 'CCC';,False,True,Match,True,21.159940481185913,1834,200,2034
5,semantic_bge-small-en-v1.5,cordis_temporary,List all of the possible roles that project members can have in projects,SELECT pmr.description from project_member_roles as pmr,SELECT project_member_roles.code FROM project_member_roles;,False,True,Value Mismatch,False,21.64318609237671,1753,200,1953
5,semantic_bge-small-en-v1.5,cordis_temporary,What are all of the ways that projects members can participate in projects?,SELECT pmr.description from project_member_roles as pmr,SELECT project_member_roles.description FROM project_member_roles;,False,True,Match,True,20.686563730239868,1747,200,1947
